ids,artists,mediums,titles,descriptions,urls
itl_624,Carlo Antonio Tavella,Pen and iron gall ink on cream laid paper,Hilly Landscape with Cows and Shepherds in Foreground,,https://www.artic.edu/artworks/3137/hilly-landscape-with-cows-and-shepherds-in-foreground
itl_625,Master of the Dominican Effigies,"Manuscript cutting in tempera and gold leaf, with gothica textura inscriptions in Latin in black ink, ruled in red, on parchment",Female Saint in a Historiated Initial “L” from a Choir Book,,https://www.artic.edu/artworks/4719/female-saint-in-a-historiated-initial-l-from-a-choir-book
itl_626,Massimo Campigli,Color lithograph on paper,Woman Weaving,,https://www.artic.edu/artworks/3063/woman-weaving
itl_627,Leandro Ricci,Graphite on ivory laid paper,Bas Relief with Triumph of Bacchus and Ariadne,,https://www.artic.edu/artworks/3215/bas-relief-with-triumph-of-bacchus-and-ariadne
itl_628,Baccio Baldini,Engraving printed in gray-black on ivory laid paper,The Prophet Moses,,https://www.artic.edu/artworks/4214/the-prophet-moses
itl_629,Geronima Cagnaccia Parasole,Woodcut on cream laid paper,Battle of the Lapiths and Centaurs,"According to ancient myth, a fierce battle broke out between the Lapiths, legendary natives of Thessaly in Greece, and the half-human and half-horse Centaurs. Geronima Cagnaccia Parasole, a woman printmaker widely admired in Rome for her skill in woodcutting, based this print on a drawing by Antonio Tempesta, a prolific artist well known at the time for his images of horses in dynamic poses. With its large scale, complex composition, and rich detail, this was Parasole’s most ambitious and accomplished work.",https://www.artic.edu/artworks/153254/battle-of-the-lapiths-and-centaurs
itl_630,Master with the Mouse Trap,Engraving in black on paper,"The Two Armies at the Battle of Ravenna, 1512","Ravenna, located in the Emilia-Romagna region of northern Italy, was the site of a battle fought on Easter Sunday, April 11, 1512, between the Spanish-Papal armies and the French, whose King Louis XII was pursuing dynastic claims to portions of Italy. The battle was an overwhelming victory for the French. This engraving depicts the opposing armies prior to engaging in direct combat.",https://www.artic.edu/artworks/76084/the-two-armies-at-the-battle-of-ravenna-1512
itl_631,,Bronze,Father Time,,https://www.artic.edu/artworks/105318/father-time
itl_632,Andrea Camassei,"Red chalk on cream laid paper, pieced and laid down on ivory laid paper",Seated Academic Male Nude in Profile to Left,,https://www.artic.edu/artworks/4216/seated-academic-male-nude-in-profile-to-left
itl_633,Gian Francesco de Maineri,"Pen and black ink with brush and gray-and-brown wash, heightened with lead white, partially oxidized, on cream laid paper, edge mounted to cream wove card",Sacrificial Scene,,https://www.artic.edu/artworks/75495/sacrificial-scene
itl_634,Giulio Romano,"Pen and brown ink, with brush and brown wash, heightened with white gouache, on laid paper, laid down on cream laid card",Donation of Constantine,,https://www.artic.edu/artworks/7592/donation-of-constantine
itl_635,,"Silk, gilt-animal-substrate-wrapped linen, twill weave with plain and twill interlacings of secondary binding warps and patterning and brocading wefts (detached on reverse)",Fragment,,https://www.artic.edu/artworks/62995/fragment
itl_636,Bernardino Campi,"Black chalk, heightened with white gouache, squared in black chalk, on gray-brown laid paper, laid down on cream laid paper",God the Father,"Initially unattributed, this drawing was owned by the renowned Italian drawings scholar Philip Pouncey, who found it was a study for the central fresco executed by Bernardino Campi in the dome of San Sigismondo in Cremona between 1567 and 1570. Born in Cremona and trained in Mantua and Milan, Campi must have recalled the ceiling frescoes of Michelangelo and Correggio in his powerful evocation of God the Father.",https://www.artic.edu/artworks/185829/god-the-father
itl_637,Monogrammist P.P.,Engraving on cream laid paper,Triumph of the Moon,"Little is known about the Monogrammist P. P., who was active at the turn of the 16th century in Northern Italy, possibly in Ferrara. His prints are often idiosyncratic in style as well as subject matter. In this work, sleepy gatherers display the astrological influence of the moon on human destinies in their erratic, even lunatic behavior. The Christlike figure on a pedestal in the center holds aloft a torch and crescent moon as his companions kneel, either to him or to the heavenly light he presents.",https://www.artic.edu/artworks/4328/triumph-of-the-moon
itl_638,Workshop of Massimiliano Soldani-Benzi,Terracotta,Pietà,,https://www.artic.edu/artworks/87458/pieta
itl_639,Cecco Bravo,"Black and red chalk, on tan laid paper, laid down on ivory laid paper",The Dream of Cecco Bravo,,https://www.artic.edu/artworks/7032/the-dream-of-cecco-bravo
itl_640,Girolamo Mazzola Bedoli,"Pen and brown ink with brush and gray wash, heightened with lead white, on tan laid paper, laid down on ivory laid card",The Meeting of Joachim and Anna at the Golden Gate,"This drawing was attributed to Girolamo Mazzola Bedoli in 1965 by Konrad Oberhuber (note on verso of mount), who published it as a characteristic early work from the 1530s, when Bedoli’s graphic style strongly reflected that of his teacher, Parmigianino. Oberhu­ber’s identification of the scene as the meeting of Anna and Joachim at the Golden Gate has been generally accepted, although Walter Vitzthum suggested that the drawing represented Ulysses’ reunion with Penelope.Diane De Grazia proposed a later date, demonstrating that the drawing reveals the influence of Giulio Romano on Bedoli after the latter’s first documented stay in Man­tua of 1552. In its broad sculptural forms and tight contours, the sheet closely resembles several securely dated works by Bedoli from this later period, including a pen and wash preparatory study in the Uffizi for the Adoration of the Shepherds (13179 F.) of c. 1553 in Santa Maria della Steccata, Parma. A. E. Popham noted that the Chicago drawing compares closely with one at Christ Church, Oxford (0419), which Philip Pouncey had attributed to Bedoli and which features a similar couple, tentatively identified as Augustus and the Sibyl, standing beneath a classical arch.",https://www.artic.edu/artworks/85775/the-meeting-of-joachim-and-anna-at-the-golden-gate
itl_641,Fiorentino Rosso,"Red chalk on buff laid paper, laid down on gray laid card","Male Nude Walking to Left, Carrying Burden on His Shoulders",,https://www.artic.edu/artworks/81632/male-nude-walking-to-left-carrying-burden-on-his-shoulders
itl_642,Johannes Regiomontanus,"Hand-colored woodcut and letterpress in black and red, with pen and ink, and metal and string elements, on cream and tan laid papers, in original full alum-tawed pigskin over beveled wooden boards, sewn on raised thongs, blind tooled ‘all-over’ with small tools in an H-frame layout, with two brass hook-clasp fastenings, and hand-sewn headbands",Calendar,"Johannes Regiomontanus published his secular bestseller, the 1474 Calendar, in Latin and German editions. Both include three scientific instruments used to measure time throughout Europe and a lunar volvelle diagram with a stack of moving dials. The final woodcut in the book is the more flexible universal dial shown here. The articulated brass arm with a modern string attached could be positioned to tell time at most European latitudes; it was definitely used, as the color beneath the arm is worn. Latin annotations throughout the volume show that it was consulted for nearly thirty years and used as a family chronicle to record the dates of birth and death of several children. The inscription under the universal dial comments at greater length on another death, possibly that of the writer’s wife, as it is repeated elsewhere in the book: In the year 1501 on October 23, died Christina Peterzaleni […] may she rest in peace.",https://www.artic.edu/artworks/63307/calendar
itl_643,Ercole Bazicaluva,"Pen and brown ink, with traces of graphite, on tan laid paper, laid down on tan laid paper",Landscape with Figures Binding Wheat in Foreground,,https://www.artic.edu/artworks/4212/landscape-with-figures-binding-wheat-in-foreground
itl_644,Francesco Albani,"Black chalk, with pen and brown and black ink and traces of red chalk, on blue-gray laid paper, laid down",Rest on the Flight into Egypt,,https://www.artic.edu/artworks/81608/rest-on-the-flight-into-egypt
itl_645,Francesco Solimena,Oil on canvas,Portrait of a Girl,,https://www.artic.edu/artworks/28876/portrait-of-a-girl
itl_646,Titian,"Pen and black ink, with brush and gray wash, on ivory laid paper",Tobias and the Angel,,https://www.artic.edu/artworks/85140/tobias-and-the-angel
itl_647,Giotto di Bondone,"Pen and brown ink, with brush and gray wash, heightened with lead white (oxidized), on blue laid paper, tipped on to cream wove card",Wedding Procession of Mary and Joseph,,https://www.artic.edu/artworks/114479/wedding-procession-of-mary-and-joseph
itl_648,Pietro Calvi,Marble and bronze,Bust of a Man,,https://www.artic.edu/artworks/47510/bust-of-a-man
itl_649,Eugène Delacroix,"Graphite on tan tracing paper, laid down on ivory wove paper",Allegory of Love: Infidelity,,https://www.artic.edu/artworks/86321/allegory-of-love-infidelity
itl_650,Elisabetta Sirani,"Brush and brown wash, heightened with lead white (partially oxidized) and pink gouache, over black chalk, on blue laid paper, laid down on ivory laid paper",Linda and Sophronia Freed by Clorinda,,https://www.artic.edu/artworks/7091/linda-and-sophronia-freed-by-clorinda
itl_651,Tintoretto,"Brush and brown wash, heightened with lead white (partially oxidized), on blue laid paper, laid down on ivory laid paper",Last Supper,,https://www.artic.edu/artworks/54848/last-supper
itl_652,Raphael,"Pen and brown ink and brush and brown wash, with graphite additions, on cream laid paper, laid down on two layers of cream laid paper",Last Supper,,https://www.artic.edu/artworks/81782/last-supper
itl_653,Francesco di Simone Ferrucci,Marble,Portrait of a Warrior,,https://www.artic.edu/artworks/28598/portrait-of-a-warrior
itl_654,Circle of Giuseppe Cesari,"Black and red chalk, on buff laid paper, incised",Angel Holding a Flute,,https://www.artic.edu/artworks/80938/angel-holding-a-flute
itl_655,Guiseppe Piamontini,Bronze,Neoptolemus and Polyxena,,https://www.artic.edu/artworks/102292/neoptolemus-and-polyxena
itl_656,Style of Andrea Riccio,"Bronze, dark brown patina",Dancing Satyr on Triangular Socle,,https://www.artic.edu/artworks/55556/dancing-satyr-on-triangular-socle
itl_657,Alberto Burri,"Color screenprint, from 35 screens, on ivory wove paper","Serigraph 1 D, from Triptych D",,https://www.artic.edu/artworks/185192/serigraph-1-d-from-triptych-d
itl_658,Filipo Pelagio Palagi (Designer),"Mahogany, maple, and modern reproduction upholstery",Side Chair,"In 1832 the painter Filippo Pelagio Palagi was appointed director of the Academy of Design in Turin, Italy, by Carlo Alberto, King of Sardinia, who also commissioned Palagi to redecorate a royal residence, Palazzo Racconigi. Palagi was responsible for the interior design, including the walls, ceilings, mantels and doorways, and also for the palace furniture, including a suite of six side chairs, four armchairs, and two sofas. The Art Institute’s side chair comes from this set.Palagi used late-Neoclassical motifs in original ways on this furniture. The crest of the chair rail is adorned with three-dimensional carving of palmettes and lotuses, inspired by natural forms but arranged in such a way as to give an almost military rigor to the design. The inlaid friezes below repeat the palmette motif and also incorporate sinuous vines and tendrils. Thanks to the survival of the original dark blue and white upholstery on several of the pieces and the discovery of a panel of the original fabric in the Musée des Tissus (Museum of Fabrics) in Lyons, France, the original upholstery is reproduced here. The fabric on the seat shows a lyre flanked by swans, while the fabric on the chair back displays a large rosette framed by a border of leaves—all motifs that have time-honored associations with beauty, poetry, and classical culture.",https://www.artic.edu/artworks/109931/side-chair
itl_659,Giovanni Battista Piranesi,Etching on heavy ivory laid paper,"View of St. Peter’s Basilica and Piazza in the Vatican, from Views of Rome",,https://www.artic.edu/artworks/7391/view-of-st-peter-s-basilica-and-piazza-in-the-vatican-from-views-of-rome
itl_660,Andrea Mantegna,Engraving on paper,Risen Christ Between Saints Andrew and Longinus,,https://www.artic.edu/artworks/4293/risen-christ-between-saints-andrew-and-longinus
itl_661,Giovanni Battista Paggi,"Pen and brown ink with brush and brown wash, heightened with lead white and traces of graphite, on ivory laid paper, laid down on ivory laid paper",David with Goliath’s Head and Sword,,https://www.artic.edu/artworks/84059/david-with-goliath-s-head-and-sword
itl_662,Mario Sironi,Oil on board,Composition,,https://www.artic.edu/artworks/52998/composition
itl_663,Giovanni Benedetto Castiglione,Etching on ivory laid paper,Melancholia,,https://www.artic.edu/artworks/94079/melancholia
itl_664,Ancient Roman,"Glass, blown technique",Vase,,https://www.artic.edu/artworks/9937/vase
itl_665,Raphael,"Black chalk on tan laid paper, laid down on tan laid paper",Woman Carrying Water Jar,,https://www.artic.edu/artworks/3800/woman-carrying-water-jar
itl_666,"Baccio Baldini, Circle of",Engraving in black on ivory wove paper,Inferno According to Dante,"The frightening depiction of Hell follows Dante’s use of contrapasso (suffer the opposite) in which the sinners’ penance is based on the nature of their crimes. The gluttons to Satan’s left, for example, face a dinner table, but the tormenting demons prevent them from eating.This print is a copy of a mid-1330s fresco in Campo Santo, Pisa, by Francesco Traini. It was made by an unknown Florentine engraver before extensive renovations to the fresco in 1523 radically altered the composition.",https://www.artic.edu/artworks/109120/inferno-according-to-dante
itl_667,Marcantonio Raimondi,Engraving printed in black on paper,Trajan Crowned by Victory,"Marcantonio Raimondi was an engraver who worked from drawings under the direction of Raphael, among other artists. He derived this print, however, from a bas-relief on the Arch of Constantine celebrating the Roman Emperor Trajan’s 105/06 A.D. victory over the Dacians (from an area now encompassing Romania). The friezelike shape of the composition and the depth of the visual field mimic that shallow type of sculpture, while celebrating Rome’s historical past at a moment just before the 1527 sack by the troops of Charles V, Holy Roman Emperor.",https://www.artic.edu/artworks/111555/trajan-crowned-by-victory
itl_668,Francesco Solimena,Oil on canvas,Jacopo Butera,,https://www.artic.edu/artworks/58050/jacopo-butera
itl_669,Silvestro dei Gherarducci,"Manuscript cutting in tempera and gold leaf, with incising, on vellum",Prophet in a Historiated Initial “O” from a Gradual,,https://www.artic.edu/artworks/71543/prophet-in-a-historiated-initial-o-from-a-gradual
itl_670,Marcantonio Raimondi,Engraving printed in black on ivory laid paper,Venus and Cupid,"Both of the figures in Marcantonio Raimondi’s Venus and Cupid are nude. Yet the playful, loving rapport between mother and son mark this print as not so dissimilar from Marcantonio’s depictions of the Madonna and Child. The artist’s isolated treatment of the mythological pair in this shadowy niche suggests that they could also be meant to be sculptures. That conceit was often used in black-and-white grisaille paintings on the back of altar wings for pared-down New Testament scenes such as the Annunciation.",https://www.artic.edu/artworks/111554/venus-and-cupid
itl_671,Giambattista Tiepolo,Etching on paper,"Standing Philosopher and Two Other Figures, from Capricci",,https://www.artic.edu/artworks/14165/standing-philosopher-and-two-other-figures-from-capricci
itl_672,Nicolò Roccatagliata,Bronze,Saint Francis of Assisi; Base with Putti,,https://www.artic.edu/artworks/216950/saint-francis-of-assisi-base-with-putti
itl_673,Luca Giordano,"Pen and iron gall ink, brush and brown wash, over traces of graphite, on ivory laid paper, laid down on ivory wove card",Last Supper,"In 1692, Charles II summoned Luca Giordano to Spain to paint the ceilings in the Escorial. In 1702 he returned to Naples. This is a copy he made after Agostino Carracci’s painting of the Last Supper, now in the Prado, Madrid.",https://www.artic.edu/artworks/81068/last-supper
itl_674,Michelangelo Buonarroti,"Pen and brown ink on tan laid paper, laid down on ivory laid paper",Drunkenness of Noah,,https://www.artic.edu/artworks/6940/drunkenness-of-noah
itl_675,Agostino Carracci,Engraving in black on ivory laid paper,Mars Driven Away from Peace and Abundance by Minerva,,https://www.artic.edu/artworks/21288/mars-driven-away-from-peace-and-abundance-by-minerva
itl_676,Perino del Vaga,"Pen and brown ink with brush and brown wash, and graphite, on ivory laid paper, laid down on ivory laid card",Apollo Driving the Chariot of the Sun,,https://www.artic.edu/artworks/82070/apollo-driving-the-chariot-of-the-sun
itl_677,,Steel with gilding,Composite Armor,,https://www.artic.edu/artworks/116329/composite-armor
itl_678,Follower of Michelangelo Buonarroti,"Pen and brown ink, heightened with lead white (partially oxidized), on cream laid paper, squared in black chalk, laid down on ivory wove paper",Crucified Christ or Marsyas,,https://www.artic.edu/artworks/82324/crucified-christ-or-marsyas
itl_679,Francesco Bartolozzi,Stipple engraving on cream wove paper,Sir Simon George (of Cornwall),,https://www.artic.edu/artworks/133338/sir-simon-george-of-cornwall
itl_680,Federico Barocci,Oil paint (recto) and pen and black ink with off-set blue oil paint (verso) on tan laid paper,Rest on the Flight into Egypt (recto); Madonna of the Rosary (verso),,https://www.artic.edu/artworks/115025/rest-on-the-flight-into-egypt-recto-madonna-of-the-rosary-verso
itl_681,Giorgio de Chirico,Color stencil on cream wove paper,Horses,,https://www.artic.edu/artworks/61755/horses
itl_682,Giovanni Battista Piazzetta,"Black chalk and charcoal with stumping, heightened with touches of white chalk, on blue-gray laid paper, discolored to cream, laid down on wood pulp board",Portrait of Marshal von der Schulenburg,,https://www.artic.edu/artworks/36169/portrait-of-marshal-von-der-schulenburg
itl_683,,Marble,Capital with Eagles,,https://www.artic.edu/artworks/50884/capital-with-eagles
itl_684,Leandro Gagliardi,Gilt bronze,“Carta Gloria” Frame,"This magnificent altar set, made by the Roman Rococo goldsmith Leandro Gagliardi, is comprised of statuettes of four apostles—Saints Andrew, John, Peter, and Paul; four candlesticks; a crucifix; and three frames to hold cards indicating the part of the Mass being performed. The altar set was made for Flavio Chigi (1711–1771) and bears the Chigi and Albani coats of arms. It might have been intended for use in the family chapel of the Palazzo Chigi in the Piazza Colonna, Rome.",https://www.artic.edu/artworks/38106/carta-gloria-frame
itl_685,Stefano Pozzi,Oil on canvas,The Circumcision,,https://www.artic.edu/artworks/47596/the-circumcision
itl_686,Luca Cambiaso,"Pen and brown and reddish brown ink, with brush and reddish brown wash, on ivory laid paper, laid down on ivory laid paper",Rape of Deianira,,https://www.artic.edu/artworks/84533/rape-of-deianira
itl_687,Luca Cambiaso,"Pen and brown ink, on ivory laid paper, laid down on ivory wove card",Apollo Flaying Marsyas,,https://www.artic.edu/artworks/81770/apollo-flaying-marsyas
itl_688,Agostino Carracci,Engraving on ivory laid paper,Portrait of Titian,"Agostino Carracci likely saw Titian’s self-portrait painting in Venice (now Gemäldegalerie, Berlin), and having captured the luxurious textures of fur and fabric, Agostino produced an engraving that may be his most famous print. The work is known in at least four different states, all pulled from the same copper plate. They ranged from the first, before lettering was added, to the present impression with its dedication to a Bolognese Cardinal and the addition of a date at the bottom; to the third state with text added at the top; to the fourth, reworked probably posthumously, to eke out a few more printings.",https://www.artic.edu/artworks/77881/portrait-of-titian
itl_689,Ansano Ciampanti,Tempera on panel,Virgin and Child Enthroned with Two Angels Holding a Crown,,https://www.artic.edu/artworks/16174/virgin-and-child-enthroned-with-two-angels-holding-a-crown
itl_690,Master of the E-Series Tarocchi,Engraving on paper,"Erato, plate fourteen from Apollo and the Muses","The deck of fifty so-called Tarocchi are not tarots in the modern, fortune-telling sense, nor were they intended as playing cards. No cut-out impressions mounted for play are known, and they lack the suits and numbers of a regular deck. Instead, these delicately engraved didactic allegories are grouped in five numbered ranks describing the workings of the spheres of man, the muses, the liberal arts, the cosmos, and the heavens in order of increasing significance, and offer a didactic sequence to educate courtly youths or possibly university students, who could have used them as flashcards or a pamphlet.",https://www.artic.edu/artworks/11467/erato-plate-fourteen-from-apollo-and-the-muses
itl_691,Marcantonio Raimondi,Engraving on ivory laid paper,The Ill-Assorted Couple (The Offer of Love),"Albrecht Dürer resorted to legal action to protect his artworks from copyists, based in part on Marcantonio Raimondi’s practice of reissuing woodcuts from Dürer’s Life of the Virgin book as engravings. This secular engraving (representing two lovers acting out of ulterior, financial motives) is one case in which the print media matches the original. Stylistically, there is no comparison between the intricacy of Dürer’s lines and Marcantonio’s dryer flecks and outlines. But contemporary buyers did not always know the difference. Although Dürer won the right to exclusive use of his “AD” monogram, the Venetian senate ruled that his images could still be copied.",https://www.artic.edu/artworks/61369/the-ill-assorted-couple-the-offer-of-love
itl_692,Gino Severini,"Charcoal, with stumping on tan wove paper",Dancer,,https://www.artic.edu/artworks/150829/dancer
itl_693,Donato Creti,"Pen and brown ink, on buff laid paper, laid down on cream wove paper",Rinaldo and Armida,This delightful sheet depicts the story of Rinaldo and Armida as told in the 14th canto of Tasso’s Gerusalemme Liberata. Armida is shown holding the dagger at the moment when the sweetness of Rinaldo’s face arrests her in her murderous scheme and seduces her to become his lover.,https://www.artic.edu/artworks/12567/rinaldo-and-armida
itl_694,Gino Severini,Color lithograph on cream wove paper,Pas de Deux,,https://www.artic.edu/artworks/185730/pas-de-deux
itl_695,Cecco Bravo,"Red chalk, heightened with traces of white chalk, on buff laid paper",Standing Male Nude,,https://www.artic.edu/artworks/117542/standing-male-nude
itl_696,,"Steel, wood, iron, brass, and copper",Dagger with Wheel-Lock Pistol,,https://www.artic.edu/artworks/106231/dagger-with-wheel-lock-pistol
itl_697,Master I.B. with the Bird,Woodcut in black on paper,Saint Jerome and the Lion,"The marking “IB” and the bird are both characteristic of the Master IB, who was recently identified as Giovanni Battista Palumba. Here Saint Jerome, known for his Latin translation of the Bible, sits in a rocky wilderness and removes a thorn from a lion’s paw. The skull at his feet corresponds to his period of penance, in which he lived humbly in the desert and became interested in studying and writing. Palumbra’s woodcut demonstrates highly sophisticated tonal qualities that were likely influenced by Albrecht Dürer, with cast shadows over each stone and heavily articulated contrasts of light within the lion’s mane.",https://www.artic.edu/artworks/67306/saint-jerome-and-the-lion
itl_698,Giovanni Battista Piranesi,Etching on ivory laid paper,"View of the Grand Cascade at Tivoli, from Views of Rome","Giovanni Battista Piranesi had supplied decades of tourists with his massive, masterly etchings of architectural monuments in Rome and its environs by the time he completed his Views of Rome series in the late 1770s. The waterfall pictured here, in the ancient town of Tivoli, was a natural wonder, and the 16th-century Villa d’Este nearby channeled the same waterpower into a flamboyantly artificial series of fountains, automata (mechanical toys moved by water), and strategic cascades. Both were must-sees for Europeans on their Grand Tours.",https://www.artic.edu/artworks/48064/view-of-the-grand-cascade-at-tivoli-from-views-of-rome
itl_699,Elisabetta Sirani,Red chalk on cream laid paper,Young Woman Writing or Drawing,,https://www.artic.edu/artworks/82505/young-woman-writing-or-drawing
itl_700,Stefano della Bella,Etching and engraving on ivory laid paper,"The Medici Vase, plate one from The Six Large Views of Rome and the Campagna","This etching is generally considered the earliest and most beautiful of the numerous renditions of the famed Medici Vase. Created in Athens in the first century A.D. and featuring a frieze of Iphigenia crouching beneath a statue of Diana flanked by warriors, the white marble vase was one of many highly celebrated ancient artworks that the Medici family collected in the 16th century at their Roman villa. In this print, Stefano della Bella depicted the young Cosimo III de’ Medici, the artist’s pupil and future Grand Duke of Tuscany, drawing this symbol of Italian affluence.",https://www.artic.edu/artworks/109413/the-medici-vase-plate-one-from-the-six-large-views-of-rome-and-the-campagna
itl_701,Giovanni Battista Piranesi,Etching and engraving on heavy ivory laid paper,"The Drawbridge, plate 7 from Imaginary Prisons",,https://www.artic.edu/artworks/7358/the-drawbridge-plate-7-from-imaginary-prisons
itl_702,Marcantonio Raimondi,Engraving in black on paper,The Pietà,"Beginning in first two decades of the 16th century, the prints of Marcantonio Raimondi helped popularize compositions by Raphael and his workshop. The sculptural figures and receding landscape in this print are typical of Raphael’s classically inspired work. The Cumean Sibyl, another design after Raphael (1970.597), displays similar landscape elements utilized to depict a pagan subject.",https://www.artic.edu/artworks/106559/the-pieta
itl_703,Giambattista Tiepolo,"Pen and brown ink and brush and gray wash, with black chalk, on ivory laid paper, tipped on ivory laid paper",Rest on the Flight into Egypt,,https://www.artic.edu/artworks/29416/rest-on-the-flight-into-egypt
itl_704,Francesco Panini,"Transparent and opaque watercolors with shell gold and pen and black ink, over etching, on ivory laid paper",Interior View of the Church of St. Peter’s in the Vatican,"Son of the renowned painter of interiors Giovanni Paolo Panini, Francesco worked with the etcher Giovanni Volpato to create monumental prints of his father’s painted views of the inside of Saint Peter’s, which he then deftly enhanced with watercolor, and in this case, with gilding.",https://www.artic.edu/artworks/147067/interior-view-of-the-church-of-st-peter-s-in-the-vatican
itl_705,Unknown artist,Engraving on paper,The Conversion of Saint Paul,"The extraterrestrial quality of the apparition in the sky is this engraving’s most unusual aspect. This flying, saucerlike disk presumably bears the resurrected Christ’s appearance to Paul. Paul cowers with his hand up in the air to block out the blinding light, an expression of fright on his face. In this vision, Christ says to Paul, a notorious killer of Christians, “By persecuting my church you make it flourish, and only prick and hurt yourself.” Paul sees the light and may be depicted a second time at the back of the scene, preaching with his sword in hand.",https://www.artic.edu/artworks/4223/the-conversion-of-saint-paul
itl_706,Master H.E.,Engraving on paper,The Adoration of the Shepherds,"Still unidentified by name, the 16th-century artist known as Master H. E. signed his curiously themed prints with an H. E. monogram. The Master H. E.’s Adoration of the Shepherds is an unusually windblown and eerie envisioning of the scene, set in an architectural framework more reminiscent of a ruined temple than a stable. The awestruck shepherds, the restless farm animals, and the harsh sun work together to suggest that the prints’ viewers as well are witnessing a momentous historical event, one tinged here with a hint of the supernatural.",https://www.artic.edu/artworks/4325/the-adoration-of-the-shepherds
itl_707,Raphael,"Metalpoint and black chalk, with traces of white chalk, on pale blue-toned cream laid paper",Alcibiades and Two Philosophers,,https://www.artic.edu/artworks/82155/alcibiades-and-two-philosophers
itl_708,Annibale Carracci,"Red chalk on cream laid paper, laid down on board",Satyr and Goat,,https://www.artic.edu/artworks/81812/satyr-and-goat
itl_709,Bartolomeo Pinelli,"Pen and black ink, with brush and gray and brown wash, over black chalk on ivory laid paper, laid down on board","Telemachus and Mentor in a Galley after Fleeing the Island of Calypso, from The Adventures of Telemachus, Book 8","These twelve drawings depict scenes from the French novel The Adventures of Telemachus (Les aventures de Télémaque) by François Fénelon. First published in 1699, it was one of the most popular books of the 1700s and 1800s.Telemachus is the son of Ulysses from Homer’s Odyssey, the first four books of which describe the hero’s search for his father. Fénelon invented further adventures for Telemachus, in which he undergoes many trials while accompanied by his tutor, Mentor, who is actually the goddess Minerva (the embodiment of wisdom) in human disguise. A scathing critique of autocratic government and a diatribe against war, the book denounces luxury and decadence and calls for the simplicity and equality Fénelon believed ancient Greece best exemplified.Pinelli illustrated scenes from books 1–8 and one scene from book 18, and probably planned to illustrate more from the 24 books of the text. Throughout, he celebrates the heroic nude, displaying a deep knowledge of ancient Roman sculpture. His style, influenced by Jacques-Louis David and John Flaxman, is characterized by bold, almost cartoonish contours, monochromatic washes, and frieze-like arrangements of figures.On the galley after making their escape from Calypso’s island, Telemachus and Mentor are entertained by the musician Achitoas. He sings and plays his lyre with such skill that the tritons, nereids, and other gods of the sea gather around the ship to listen.",https://www.artic.edu/artworks/17984/telemachus-and-mentor-in-a-galley-after-fleeing-the-island-of-calypso-from-the-adventures-of-telemachus-book-8
itl_710,Domenico Campagnola,Pen and brown ink with traces of black chalk on cream laid paper,Twelve Children Dancing,,https://www.artic.edu/artworks/4270/twelve-children-dancing
itl_711,Raphael,"Red chalk, with traces of black chalk, on tan laid paper, laid down on cream laid paper",Group of Youths,,https://www.artic.edu/artworks/81851/group-of-youths
itl_712,Federico Barocci,Chiaroscuro woodcut from two blocks in medium and dark brown on ivory laid paper,Rest on the Flight into Egypt,,https://www.artic.edu/artworks/29377/rest-on-the-flight-into-egypt
itl_713,Annibale Carracci,"Etching, with engraving and drypoint, on ivory laid paper",Christ of Caprarola,"Although not found in the canonical gospels, the Lamentation over the dead body of Christ was a popular subject in Catholic Italy during the 16th century. Annibale Carracci himself painted it no less than six times. This print, which marks his return to printmaking after a brief hiatus, signals a mature use of the medium of etching to give immediacy to a familiar theme. By employing an unusually fine etching tool as well as the drypoint technique, the artist produced shimmering lines that emphasize the mood of agitated mourning. The title refers to the small city of Caprarola, 50 miles from Rome, where Carracci executed and signed the print.",https://www.artic.edu/artworks/43000/christ-of-caprarola
itl_714,Jacopo de' Barbari,Engraving in black on ivory laid paper,Judith Holding the Head of Holofernes,,https://www.artic.edu/artworks/86271/judith-holding-the-head-of-holofernes
itl_715,Giambattista Tiepolo,"Pen and brown ink and brush and brown and gray wash, over black chalk, on ivory laid paper",Three Angels Appearing to Abraham,,https://www.artic.edu/artworks/33084/three-angels-appearing-to-abraham
itl_716,Raphael,"Red chalk, with brush and red chalk wash, on ivory laid paper, laid down on card",Caryatid with Yoke and Scroll,,https://www.artic.edu/artworks/84154/caryatid-with-yoke-and-scroll
itl_717,Agostino Carracci,Etching on ivory laid paper,Love Conquers All,,https://www.artic.edu/artworks/31948/love-conquers-all
itl_718,Titian,Woodcut in black on ivory laid paper,The Submersion of Pharaoh’s Army in the Red Sea,"The grand scale of Titian’s twelve-sheet woodcut (see 1957.12.1–12) mimics history paintings and large wall hangings. The assembled composition would fit only on a massive wall, a use confirmed by the total lack of early impressions. Only this 1549 state is known, printed from woodblocks studded with wormholes, which appear in the image as tiny white dots. The inscription at lower center of The Submersion describes the Israelites’ persecution under the Egyptian pharaoh and his army’s fate when they followed Moses into the Red Sea. The publisher opportunistically refers to the “great and immortal hand” of Titian in this legend, though the artist was still very much alive.",https://www.artic.edu/artworks/181315/the-submersion-of-pharaoh-s-army-in-the-red-sea
itl_719,Michelangelo Buonarroti,Black chalk on tan laid paper,Ascending Male Nude,,https://www.artic.edu/artworks/81703/ascending-male-nude
